,Unnamed: 0,Common name / Scientific,Length,Recordist,Date,Time,Country,Location,Elev. (m),Type,Remarks,Actions,Cat.nr.,copyright,filename,download url,Common,ID,Order,Family,Genus,Epithet,Species,CommonES,Status,XCRecordings,VoucherMUSM-Orn,Priority,TIME,file_location
51970,273359,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:23,Antonio Silveira,2014-01-19,09:00,Brazil,Serra da Cantareira State Park. São Paulo,800,"male, song","near the nest.
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC177603,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC177603 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/177603/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,23,./cosmos_data/Yellow-olive Flatbill/XC177603 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51971,273360,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:04,Douglas Meyer,2010-12-18,09:49,Brazil,"Sitio Tomio, Salete, Santa Catarina State",460,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC176891,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC176891 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/176891/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,4,./cosmos_data/Yellow-olive Flatbill/XC176891 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51972,273361,Yellow-olive Flatbill (Tolmomyias sulphurescens peruvianus),1:52,Leonardo Ordóñez-Delgado,2014-03-21,10:00,Ecuador,"ACM Riberas del Zamora, Limón Indanza, Morona Santiago",650,call,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC174355,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC174355 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,/174355/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,112,./cosmos_data/Yellow-olive Flatbill/XC174355 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3
51973,273362,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),0:28,João Antônio de B. Vitto,2013-11-25,10:00,Brazil,"Rosário Oeste, Mato Grosso",200,call,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC174031,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC174031 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/174031/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,28,./cosmos_data/Yellow-olive Flatbill/XC174031 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
51974,273363,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:19,Alex Lees,2014-04-01,07:30,Brazil,"Parque Nacional da Tijuca, Rio de Janeiro, Rio de Janeiro",140,song,"old secondary forest
bird-seen:yes
playback-used:yes
  [also]
[sono]",ABCDE,XC172578,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC172578 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/172578/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,19,./cosmos_data/Yellow-olive Flatbill/XC172578 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
51975,273364,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:05,Antonio de Almeida Correia Junior,2014-02-03,09:00,Brazil,"Estação Ecológica Mata Preta, Abelardo Luz, Santa Catarina",950,song,"bird-seen:no
playback-used:no
 [sono]",ABCDE,XC166972,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC166972 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/166972/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,5,./cosmos_data/Yellow-olive Flatbill/XC166972 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51976,273365,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:21,Juha Honkala,2013-11-13,09:00,Brazil,"Fazenda Bacury, Anhembi, São Paulo",550,call,"Typical call of this taxon in the dry forest of Fazenda Bacury.
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC166050,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC166050 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/166050/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,21,./cosmos_data/Yellow-olive Flatbill/XC166050 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
51977,273366,Yellow-olive Flatbill (Tolmomyias sulphurescens mixtus),1:11,Alex Lees,2013-11-21,06:00,Brazil,"Goianésia do Pará, Para",150,song,"in logged primary forest
bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC155518,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC155518 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3,/155518/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,71,./cosmos_data/Yellow-olive Flatbill/XC155518 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3
51978,273367,Yellow-olive Flatbill (Tolmomyias sulphurescens confusus (based on locality and other XC cuts)),0:40,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),1994-11-04,?,Colombia,"Meta, Cabuyaro",488,call,"IAvH-CSA 11185
To obtain a wav file of the original recording, please contact csa@humboldt.org.co
bird-seen:yes
playback-used:no
 ID has been discussed and resolved. See the forum.[sono]",ABCDE,XC148259,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC148259 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus (based on locality and other XC cuts).mp3,/148259/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,40,./cosmos_data/Yellow-olive Flatbill/XC148259 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus (based on locality and other XC cuts).mp3
51979,273368,Yellow-olive Flatbill (Tolmomyias sulphurescens peruvianus),0:03,Dušan M. Brinkhuizen,2009-09-29,08:00,Ecuador,"Cabanas Copalinga, Zamora, Zamora-Chinchipe",1000,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC144601,Creative Commons Attribution-NonCommercial-NoDerivs 3.0,XC144601 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,/144601/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,3,./cosmos_data/Yellow-olive Flatbill/XC144601 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3
51980,273369,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:25,William Zaca,2012-07-24,10:00,Brazil,"Atibaia, São Paulo",800,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC134200,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC134200 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/134200/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,25,./cosmos_data/Yellow-olive Flatbill/XC134200 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51981,273370,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:38,Paulo Affonso Fonseca Pires Neto,2013-05-07,10:00,Brazil,"Borebi, São Paulo",700,call,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC133617,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC133617 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/133617/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,38,./cosmos_data/Yellow-olive Flatbill/XC133617 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51983,273372,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:06,Eric DeFonso,2011-10-01,09:31,Brazil,"Cristalino Jungle Lodge, MT",260,song,"Bird in a mid-stature tree atop the Serra with a client group. Habitat is terra firme forest.
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC130301,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC130301 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/130301/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,6,./cosmos_data/Yellow-olive Flatbill/XC130301 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51984,273373,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:23,Noé Eiterer,2013-02-02,10:30,Brazil,"Santa Teresa, Espirito Santo",650,song,"bird-seen:no
playback-used:no
 [sono]",ABCDE,XC122415,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC122415 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/122415/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,23,./cosmos_data/Yellow-olive Flatbill/XC122415 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51985,273374,Yellow-olive Flatbill (Tolmomyias sulphurescens peruvianus),0:36,Andrew Spencer,2012-04-08,08:00,Ecuador,"Puerto Minero, Cordillera del Condor, Zamora-Chinchipe",1300,call,"call in response to playback of XC108419.
 [sono]",ABCDE,XC108420,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,/108420/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,36,./cosmos_data/Yellow-olive Flatbill/XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3
51986,273375,Yellow-olive Flatbill (Tolmomyias sulphurescens peruvianus),0:11,Andrew Spencer,2012-04-08,08:00,Ecuador,"Puerto Minero, Cordillera del Condor, Zamora-Chinchipe",1300,song,"natural vocalization from a bird in a large mixed flock moving through dense foothill forest.
 [sono]",ABCDE,XC108419,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC108419 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,/108419/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,11,./cosmos_data/Yellow-olive Flatbill/XC108419 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3
51987,273376,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:23,Leonardo Ordóñez-Delgado,2011-11-18,10:30,Ecuador,"Carretera Limón - La Victoria, Macará, Loja",700,Call,[sono],ABCDE,XC100069,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC100069 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/100069/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,23,./cosmos_data/Yellow-olive Flatbill/XC100069 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51988,273377,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:55,Leonardo Ordóñez-Delgado,2011-11-18,10:30,Ecuador,"Carretera Limón - La Victoria, Macará, Loja",700,Call,[sono],ABCDE,XC100068,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC100068 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/100068/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,55,./cosmos_data/Yellow-olive Flatbill/XC100068 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51989,273378,Yellow-olive Flatbill (Tolmomyias sulphurescens confusus),2:05,Tayler Brooks,2011-02-23,8:15,Ecuador,"Wildsumaco, 5km NW Guagua Sumaco, Napo",1450,"call, song","Natural vocalization, normal song interspersed with bouts of agitated calling.
 ID has been discussed and resolved. See the forum.[sono]",ABCDE,XC98265,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC98265 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3,/98265/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,125,./cosmos_data/Yellow-olive Flatbill/XC98265 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3
51990,273379,Yellow-olive Flatbill (Tolmomyias sulphurescens confusus),0:24,Tayler Brooks,2011-02-19,8:20,Ecuador,"Wildsumaco, 5km NW Guagua Sumaco, Napo",1450,Song,"Natural vocalization. Primary forest.
 ID has been discussed and resolved. See the forum.[sono]",ABCDE,XC98137,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC98137 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3,/98137/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,24,./cosmos_data/Yellow-olive Flatbill/XC98137 - Yellow-olive Flatbill - Tolmomyias sulphurescens confusus.mp3
51991,273380,Yellow-olive Flatbill (Tolmomyias sulphurescens mixtus),0:32,Jeremy Minns,2002-01-31,10:46,Brazil,Serra dos Carajás. Rio Parauapebas,170,"Call, song","Várzea / transitional forest. Natural calls of bird in midstory. Below yellow - dusky flammulation on breast - broad based bill with pink mandible - head grey - prominent rictal bristles - reasonably long tail. At Dan Lane's suggestion ssp identified as mixtus from locality and by comparison with comparison with XC83967 and XC4683.
bird-seen:yes
playback-used:no
 Recording (not its ID) has been discussed. See the forum.[sono]",ABCDE,XC96443,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC96443 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3,/96443/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,32,./cosmos_data/Yellow-olive Flatbill/XC96443 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3
51992,273381,Yellow-olive Flatbill (Tolmomyias sulphurescens insignis),0:45,Jeremy Minns,2001-07-01,07:38,Brazil,"Anavilhanas Archipelago, Amazonas",16,Song,"Edge of flooded igapó forest. After playback.
 Recording (not its ID) has been discussed. See the forum.[sono]",ABCDE,XC96441,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC96441 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,/96441/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,45,./cosmos_data/Yellow-olive Flatbill/XC96441 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3
51993,273382,Yellow-olive Flatbill (Tolmomyias sulphurescens undescribed?),0:18,Alexander Lees,2011-11-07,09:00,Brazil,"Bonfinopolis, GO",850,song,"secondary forest at edge of cattle pasture
  [also]
[sono]",ABCDE,XC90201,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC90201 - Yellow-olive Flatbill - Tolmomyias sulphurescens undescribed?.mp3,/90201/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,18,"ERROR,./cosmos_data/Yellow-olive Flatbill/XC90201 - Yellow-olive Flatbill - Tolmomyias sulphurescens undescribed?.mp3"
51994,273383,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:20,Frank Lambert,2006-04-19,?,Bolivia,"Apa Apa, near Chulumani, La Paz",1900,call,"in scrub. Dan Lane kindly helped with the ID. Same birds as XC89890
 [sono]",ABCDE,XC89891,Creative Commons Attribution-NonCommercial-NoDerivs 4.0,XC89891 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/89891/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,20,./cosmos_data/Yellow-olive Flatbill/XC89891 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51995,273384,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:40,Frank Lambert,2006-04-19,?,Bolivia,"Apa Apa, near Chulumani, La Paz",1900,call,"in scrub. Dan Lane kindly helped with the ID
 [sono]",ABCDE,XC89890,Creative Commons Attribution-NonCommercial-NoDerivs 4.0,XC89890 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/89890/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,40,./cosmos_data/Yellow-olive Flatbill/XC89890 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51996,273385,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:18,Cid Espínola,2011-06-19,15:51,Brazil,Campo Belo do Sul - Santa Catarina State,1017,Call,"After playback
 [sono]",ABCDE,XC85855,Creative Commons Attribution-NonCommercial-NoDerivs 2.5,XC85855 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/85855/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,18,./cosmos_data/Yellow-olive Flatbill/XC85855 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51997,273386,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),0:28,Jeremy Minns,2003-03-24,06:09,Brazil,"Vila Bela da Santíssima Trindade, MG. Parque Estadual Serra de Ricardo Franco",240,Song,"Humid forest along the  Córrego Cascata.  The same bird whose natural song was recorded in XC283316.
bird-seen:yes
playback-used:yes
 [sono]",ABCDE,XC81743,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC81743 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/81743/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,28,./cosmos_data/Yellow-olive Flatbill/XC81743 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
51998,273387,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens (ssp assumed from location)),0:25,Jeremy Minns,2002-11-27,06:44,Brazil,São Francisco de Paula,960,", Song","Montane forest. Same bird as in  XC332738.
bird-seen:no
  [also]
[sono]",ABCDE,XC81742,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC81742 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens (ssp assumed from location).mp3,/81742/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,25,./cosmos_data/Yellow-olive Flatbill/XC81742 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens (ssp assumed from location).mp3
51999,273388,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:29,Jeremy Minns,2001-03-13,09:54,Brazil,Teresopolis. Alto da Posse,1300,Song,"Residential area with gardens. Single bird in an exotic pine tree.
  [also]
[sono]",ABCDE,XC81741,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC81741 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/81741/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,29,./cosmos_data/Yellow-olive Flatbill/XC81741 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
52000,273389,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),0:29,Jeremy Minns,2000-01-16,06:47,Brazil,"Corumbá, MS",150,Song,"Humid forest at the foot of the Morro do Urucum. A single bird in the canopy.
  [also]
[sono]",ABCDE,XC81740,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC81740 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/81740/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,29,./cosmos_data/Yellow-olive Flatbill/XC81740 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
52001,273390,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:31,Jeremy Minns,1999-10-24,07:51,Brazil,"Ubatuba, SP. Folha Seca",30,Song,"Humid forest on white sand.
  [also]
[sono]",ABCDE,XC81739,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,XC81739 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/81739/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,31,./cosmos_data/Yellow-olive Flatbill/XC81739 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
