,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
6580,6580,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,6.0,3.0,48000,Ramphastos tucanus,0.99941885471344
6581,6581,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,9.0,3.0,48000,Ramphastos tucanus,0.9995168447494508
6582,6582,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,12.0,3.0,48000,Ramphastos tucanus,0.9989805817604064
6583,6583,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,15.0,3.0,48000,Ramphastos tucanus,0.9846847057342528
6584,6584,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,18.0,3.0,48000,Ramphastos tucanus,0.9993288516998292
6585,6585,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,21.0,3.0,48000,Ramphastos tucanus,0.998437225818634
6586,6586,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,24.0,3.0,48000,Ramphastos tucanus,0.9997366070747375
6587,6587,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,27.0,3.0,48000,Ramphastos tucanus,0.9974778294563292
6588,6588,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,30.0,3.0,48000,Ramphastos tucanus,0.999230146408081
6589,6589,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,33.0,3.0,48000,Ramphastos tucanus,0.9991257786750792
6590,6590,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,36.0,3.0,48000,Ramphastos tucanus,0.9986795783042908
6591,6591,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,39.0,3.0,48000,Ramphastos tucanus,0.9958578944206238
6592,6592,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,42.0,3.0,48000,Ramphastos tucanus,0.9994468092918396
6593,6593,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,45.0,3.0,48000,Ramphastos tucanus,0.9997275471687316
6594,6594,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,48.0,3.0,48000,Ramphastos tucanus,0.9970159530639648
6595,6595,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,51.0,3.0,48000,Ramphastos tucanus,0.9964603781700134
6596,6596,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,54.0,3.0,48000,Ramphastos tucanus,0.990533709526062
6597,6597,./../all_10_species/,XC22415 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,59.592,0,57.0,3.0,48000,Ramphastos tucanus,0.999874472618103
6598,6598,./../all_10_species/,XC421098 - Blue-grey Tanager - Thraupis episcopus.mp3,25.056,0,0.0,3.0,48000,Thraupis episcopus,0.9885278940200806
6599,6599,./../all_10_species/,XC421098 - Blue-grey Tanager - Thraupis episcopus.mp3,25.056,0,3.0,3.0,48000,Thraupis episcopus,0.8162997364997864
6601,6601,./../all_10_species/,XC421098 - Blue-grey Tanager - Thraupis episcopus.mp3,25.056,0,9.0,3.0,48000,Thraupis episcopus,0.6642838716506958
6602,6602,./../all_10_species/,XC421098 - Blue-grey Tanager - Thraupis episcopus.mp3,25.056,0,12.0,3.0,48000,Thraupis episcopus,0.77675461769104
6603,6603,./../all_10_species/,XC421098 - Blue-grey Tanager - Thraupis episcopus.mp3,25.056,0,15.0,3.0,48000,Thraupis episcopus,0.926356554031372
6606,6606,./../all_10_species/,XC148086 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,60.333354166666666,0,0.0,3.0,48000,Napothera danjoui,0.6455386281013489
6627,6627,./../all_10_species/,XC73803 - Pale-breasted Thrush - Turdus leucomelas.mp3,46.0884375,0,3.0,3.0,48000,Turdus leucomelas,0.6955541372299194
6628,6628,./../all_10_species/,XC73803 - Pale-breasted Thrush - Turdus leucomelas.mp3,46.0884375,0,6.0,3.0,48000,Turdus leucomelas,0.7190075516700745
6632,6632,./../all_10_species/,XC73803 - Pale-breasted Thrush - Turdus leucomelas.mp3,46.0884375,0,18.0,3.0,48000,Turdus leucomelas,0.5947923064231873
6655,6655,./../all_10_species/,XC520950 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,144.0653125,0,42.0,3.0,48000,Schiffornis turdina,0.5141261219978333
6665,6665,./../all_10_species/,XC520950 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,144.0653125,0,72.0,3.0,48000,Microcerculus marginatus,0.6115013957023621
6689,6689,./../all_10_species/,XC258045 - Scaly-breasted Woodpecker - Celeus grammicus verreauxii.mp3,9.038375,0,0.0,3.0,48000,Celeus grammicus,0.6102933883666992
6691,6691,./../all_10_species/,XC258045 - Scaly-breasted Woodpecker - Celeus grammicus verreauxii.mp3,9.038375,0,6.0,3.0,48000,Celeus grammicus,0.7335017919540405
6697,6697,./../all_10_species/,XC279631 - Yellow-olive Flatbill - Tolmomyias sulphurescens aequatorialis.mp3,31.033479166666663,0,15.0,3.0,48000,Myiobius atricaudus,0.5462518930435181
6721,6721,./../all_10_species/,XC18236 - Blue-grey Tanager - Thraupis episcopus.mp3,25.208166666666667,0,0.0,3.0,48000,Thraupis episcopus,0.8199716806411743
6722,6722,./../all_10_species/,XC18236 - Blue-grey Tanager - Thraupis episcopus.mp3,25.208166666666667,0,3.0,3.0,48000,Thraupis episcopus,0.8959511518478394
6723,6723,./../all_10_species/,XC18236 - Blue-grey Tanager - Thraupis episcopus.mp3,25.208166666666667,0,6.0,3.0,48000,Thraupis episcopus,0.9510719776153564
6724,6724,./../all_10_species/,XC18236 - Blue-grey Tanager - Thraupis episcopus.mp3,25.208166666666667,0,9.0,3.0,48000,Thraupis episcopus,0.7101612091064453
6726,6726,./../all_10_species/,XC18236 - Blue-grey Tanager - Thraupis episcopus.mp3,25.208166666666667,0,15.0,3.0,48000,Thraupis episcopus,0.5596306920051575
6727,6727,./../all_10_species/,XC18236 - Blue-grey Tanager - Thraupis episcopus.mp3,25.208166666666667,0,18.0,3.0,48000,Thraupis episcopus,0.962135374546051
6728,6728,./../all_10_species/,XC18236 - Blue-grey Tanager - Thraupis episcopus.mp3,25.208166666666667,0,21.0,3.0,48000,Thraupis episcopus,0.9801114201545716
6730,6730,./../all_10_species/,XC626771 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,57.83510416666667,0,3.0,3.0,48000,Saltator grossus,0.8520960807800293
6735,6735,./../all_10_species/,XC626771 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,57.83510416666667,0,18.0,3.0,48000,Saltator grossus,0.8354455828666687
6739,6739,./../all_10_species/,XC626771 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,57.83510416666667,0,30.0,3.0,48000,Vireolanius leucotis,0.9409934282302856
6743,6743,./../all_10_species/,XC626771 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,57.83510416666667,0,42.0,3.0,48000,Microcerculus marginatus,0.5257766842842102
6749,6749,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,3.0,3.0,48000,Tolmomyias sulphurescens,0.7397270798683167
6753,6753,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,15.0,3.0,48000,Tolmomyias sulphurescens,0.7415276169776917
6756,6756,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,24.0,3.0,48000,Tolmomyias sulphurescens,0.5814235210418701
6757,6757,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,27.0,3.0,48000,Tolmomyias sulphurescens,0.6265875101089478
6761,6761,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,39.0,3.0,48000,Tolmomyias sulphurescens,0.8020861148834229
6764,6764,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,48.0,3.0,48000,Tolmomyias sulphurescens,0.7421591281890869
6767,6767,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,57.0,3.0,48000,Tolmomyias sulphurescens,0.9376040101051332
6768,6768,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,60.0,3.0,48000,Tolmomyias sulphurescens,0.6865980625152588
6771,6771,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,69.0,3.0,48000,Tolmomyias sulphurescens,0.8448640704154968
6775,6775,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,81.0,3.0,48000,Tolmomyias sulphurescens,0.8737684488296509
6779,6779,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,93.0,3.0,48000,Tolmomyias sulphurescens,0.8239418268203735
6780,6780,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,96.0,3.0,48000,Tolmomyias sulphurescens,0.6598151922225952
6784,6784,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,108.0,3.0,48000,Myiobius barbatus,0.560275137424469
6785,6785,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,111.0,3.0,48000,Tolmomyias sulphurescens,0.8094130754470825
6786,6786,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,114.0,3.0,48000,Tolmomyias sulphurescens,0.5262150168418884
6790,6790,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,126.0,3.0,48000,Leptocoma sperata,0.914667308330536
6791,6791,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,129.0,3.0,48000,Tolmomyias sulphurescens,0.6845316290855408
6795,6795,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,141.0,3.0,48000,Tolmomyias sulphurescens,0.5153406858444214
6803,6803,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,165.0,3.0,48000,Tolmomyias sulphurescens,0.8473653197288513
6806,6806,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,174.0,3.0,48000,Tolmomyias sulphurescens,0.7561091780662537
6807,6807,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,177.0,3.0,48000,Tolmomyias sulphurescens,0.6476094126701355
6812,6812,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,192.0,3.0,48000,Tolmomyias sulphurescens,0.9089091420173644
6813,6813,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,195.0,3.0,48000,Tolmomyias sulphurescens,0.6701700687408447
6817,6817,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,207.0,3.0,48000,Tolmomyias sulphurescens,0.6775811314582825
6818,6818,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,210.0,3.0,48000,Tolmomyias sulphurescens,0.5700547695159912
6821,6821,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,219.0,3.0,48000,Tolmomyias sulphurescens,0.5566702485084534
6822,6822,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,222.0,3.0,48000,Tolmomyias sulphurescens,0.6827192902565002
6825,6825,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,231.0,3.0,48000,Tolmomyias sulphurescens,0.8876872658729553
6826,6826,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,234.0,3.0,48000,Tolmomyias sulphurescens,0.6313597559928894
6829,6829,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,243.0,3.0,48000,Tolmomyias sulphurescens,0.899824857711792
6834,6834,./../all_10_species/,XC214585 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,266.5012291666667,0,258.0,3.0,48000,Leptocoma sperata,0.8057320713996887
6861,6861,./../all_10_species/,XC676380 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,113.36995833333332,0,72.0,3.0,48000,Microcerculus bambla,0.5413709878921509
6865,6865,./../all_10_species/,XC676380 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,113.36995833333332,0,84.0,3.0,48000,Microcerculus marginatus,0.8432121276855469
6866,6866,./../all_10_species/,XC676380 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,113.36995833333332,0,87.0,3.0,48000,Microcerculus marginatus,0.5865432620048523
6875,6875,./../all_10_species/,XC12269 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,34.023625,0,0.0,3.0,48000,Zonotrichia capensis,0.5427103638648987
6877,6877,./../all_10_species/,XC12269 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,34.023625,0,6.0,3.0,48000,Zonotrichia capensis,0.9208146929740906
6880,6880,./../all_10_species/,XC12269 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,34.023625,0,15.0,3.0,48000,Zonotrichia capensis,0.7702469825744629
6885,6885,./../all_10_species/,XC12269 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,34.023625,0,30.0,3.0,48000,Zonotrichia capensis,0.8051088452339172
6887,6887,./../all_10_species/,XC428100 - Yellow-olive Flatbill - Tolmomyias sulphurescens ssp..mp3,34.0114375,0,3.0,3.0,48000,Tolmomyias sulphurescens,0.9372245669364928
6888,6888,./../all_10_species/,XC428100 - Yellow-olive Flatbill - Tolmomyias sulphurescens ssp..mp3,34.0114375,0,6.0,3.0,48000,Tolmomyias sulphurescens,0.9920752048492432
6890,6890,./../all_10_species/,XC428100 - Yellow-olive Flatbill - Tolmomyias sulphurescens ssp..mp3,34.0114375,0,12.0,3.0,48000,Tolmomyias sulphurescens,0.97617369890213
6893,6893,./../all_10_species/,XC428100 - Yellow-olive Flatbill - Tolmomyias sulphurescens ssp..mp3,34.0114375,0,21.0,3.0,48000,Tolmomyias sulphurescens,0.9897814989089966
6894,6894,./../all_10_species/,XC428100 - Yellow-olive Flatbill - Tolmomyias sulphurescens ssp..mp3,34.0114375,0,24.0,3.0,48000,Tolmomyias sulphurescens,0.9706012606620787
6895,6895,./../all_10_species/,XC428100 - Yellow-olive Flatbill - Tolmomyias sulphurescens ssp..mp3,34.0114375,0,27.0,3.0,48000,Tolmomyias sulphurescens,0.9909022450447084
6900,6900,./../all_10_species/,XC694905 - Blue-grey Tanager - Thraupis episcopus.mp3,30.504,0,9.0,3.0,48000,Serinus serinus,0.5954135060310364
6907,6907,./../all_10_species/,XC63976 - White-throated Toucan - Ramphastos tucanus cuvieri.mp3,18.3695625,0,0.0,3.0,48000,Ramphastos tucanus,0.9797325134277344
6908,6908,./../all_10_species/,XC63976 - White-throated Toucan - Ramphastos tucanus cuvieri.mp3,18.3695625,0,3.0,3.0,48000,Ramphastos tucanus,0.9803260564804076
6909,6909,./../all_10_species/,XC63976 - White-throated Toucan - Ramphastos tucanus cuvieri.mp3,18.3695625,0,6.0,3.0,48000,Ramphastos tucanus,0.9959825277328492
6910,6910,./../all_10_species/,XC63976 - White-throated Toucan - Ramphastos tucanus cuvieri.mp3,18.3695625,0,9.0,3.0,48000,Ramphastos tucanus,0.9904080033302308
6911,6911,./../all_10_species/,XC63976 - White-throated Toucan - Ramphastos tucanus cuvieri.mp3,18.3695625,0,12.0,3.0,48000,Ramphastos tucanus,0.9444555640220642
6912,6912,./../all_10_species/,XC63976 - White-throated Toucan - Ramphastos tucanus cuvieri.mp3,18.3695625,0,15.0,3.0,48000,Ramphastos tucanus,0.9975894689559937
6913,6913,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,0.0,3.0,48000,Turdus leucomelas,0.542889416217804
6914,6914,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,3.0,3.0,48000,Turdus leucomelas,0.5366320013999939
6915,6915,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,6.0,3.0,48000,Turdus leucomelas,0.9118937253952026
6918,6918,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,15.0,3.0,48000,Turdus leucomelas,0.5647301077842712
6920,6920,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,21.0,3.0,48000,Turdus leucomelas,0.762611985206604
6922,6922,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,27.0,3.0,48000,Turdus leucomelas,0.7007153630256653
6923,6923,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,30.0,3.0,48000,Turdus leucomelas,0.5026798248291016
6924,6924,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,33.0,3.0,48000,Turdus leucomelas,0.6695197224617004
6926,6926,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,39.0,3.0,48000,Turdus leucomelas,0.8125126957893372
6928,6928,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,45.0,3.0,48000,Turdus leucomelas,0.9331575632095336
6931,6931,./../all_10_species/,XC64353 - Pale-breasted Thrush - Turdus leucomelas.mp3,56.932,0,54.0,3.0,48000,Turdus leucomelas,0.8929856419563293
6932,6932,./../all_10_species/,XC388821 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,26.460604166666663,0,0.0,3.0,48000,Ramphastos tucanus,0.9901379346847534
6933,6933,./../all_10_species/,XC388821 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,26.460604166666663,0,3.0,3.0,48000,Ramphastos tucanus,0.972990334033966
6934,6934,./../all_10_species/,XC388821 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,26.460604166666663,0,6.0,3.0,48000,Ramphastos tucanus,0.9940289258956908
6935,6935,./../all_10_species/,XC388821 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,26.460604166666663,0,9.0,3.0,48000,Ramphastos tucanus,0.9945377707481384
6936,6936,./../all_10_species/,XC388821 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,26.460604166666663,0,12.0,3.0,48000,Ramphastos tucanus,0.9890389442443848
6937,6937,./../all_10_species/,XC388821 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,26.460604166666663,0,15.0,3.0,48000,Ramphastos tucanus,0.9955753087997437
6938,6938,./../all_10_species/,XC388821 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,26.460604166666663,0,18.0,3.0,48000,Ramphastos tucanus,0.995005190372467
6939,6939,./../all_10_species/,XC388821 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,26.460604166666663,0,21.0,3.0,48000,Ramphastos tucanus,0.9950309991836548
6940,6940,./../all_10_species/,XC388821 - White-throated Toucan - Ramphastos tucanus tucanus.mp3,26.460604166666663,0,24.0,3.0,48000,Ramphastos tucanus,0.9828569293022156
6954,6954,./../all_10_species/,XC335920 - Pale-breasted Thrush - Turdus leucomelas.mp3,115.8,0,39.0,3.0,48000,Coereba flaveola,0.6979531049728394
6970,6970,./../all_10_species/,XC335920 - Pale-breasted Thrush - Turdus leucomelas.mp3,115.8,0,87.0,3.0,48000,Turdus merula,0.6103491187095642
6980,6980,./../all_10_species/,XC170814 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,4.376979166666667,0,0.0,3.0,48000,Zonotrichia capensis,0.9929628968238832
