Folder,Clip,Bird(s)?
WWF4_samples_split,5D2D2640_18.WAV,y
WWF4_samples_split,5D2E9638_6.WAV,y
WWF4_samples_split,5D22A3A0_6.WAV,n
WWF4_samples_split,5D22AAA8_19.WAV,n
WWF4_samples_split,5D2B5F90_18.WAV,y
WWF4_samples_split,5D1B2670_6.WAV,n
WWF4_samples_split,5D1B2670_3.WAV,y
WWF4_samples_split,5D285A20_18.WAV,y
WWF4_samples_split,5D2B5F90_17.WAV,y
WWF4_samples_split,5D2B5F90_7.WAV,y
WWF4_samples_split,5D1B2670_10.WAV,y
WWF4_samples_split,5D27ACB0_14.WAV,n
WWF4_samples_split,5D2D2640_8.WAV,y
WWF4_samples_split,5D1A7B58_12.WAV,y
WWF4_samples_split,5D2548F8_8.WAV,n
WWF4_samples_split,5D2B5F90_14.WAV,y
WWF4_samples_split,5D0ED168_13.WAV,y
WWF4_samples_split,5D2D2640_1.WAV,n
WWF4_samples_split,5D2D2640_6.WAV,n
WWF4_samples_split,5D2C50F8_9.WAV,n
WWF4_samples_split,5D2C50F8_18.WAV,y
WWF4_samples_split,5D0ED168_11.WAV,n
WWF4_samples_split,5D20C7D8_1.WAV,n
WWF4_samples_split,5D285A20_11.WAV,y
WWF4_samples_split,5D257A30_10.WAV,y
WWF4_samples_split,5D1A7B58_6.WAV,y
WWF4_samples_split,5D1781A0_0.WAV,y
WWF4_samples_split,5D22A3A0_7.WAV,n
WWF4_samples_split,5D2B5F90_4.WAV,y
WWF4_samples_split,5D288900_4.WAV,y
WWF4_samples_split,5D2842B0_11.WAV,y
WWF4_samples_split,5D1B2670_7.WAV,n
WWF4_samples_split,5D1F78B0_17.WAV,n
WWF4_samples_split,5D22AAA8_9.WAV,y
WWF4_samples_split,5D2548F8_1.WAV,y
WWF4_samples_split,5D149AA8_17.WAV,n
WWF4_samples_split,5D288900_5.WAV,y
WWF4_samples_split,5D285A20_8.WAV,n
WWF4_samples_split,5D149AA8_4.WAV,n
WWF4_samples_split,5D22A3A0_15.WAV,n
WWF4_samples_split,5D1B2670_19.WAV,n
WWF4_samples_split,5D2C50F8_5.WAV,y
WWF4_samples_split,5D27ACB0_0.WAV,y
WWF4_samples_split,5D20C7D8_8.WAV,n
WWF4_samples_split,5D257A30_14.WAV,y
WWF4_samples_split,5D288900_16.WAV,y
WWF4_samples_split,5D2842B0_13.WAV,y
WWF4_samples_split,5D174258_1.WAV,n
WWF4_samples_split,5D257A30_6.WAV,y
WWF4_samples_split,5D20C7D8_16.WAV,n
WWF4_samples_split,5D174258_15.WAV,y
WWF4_samples_split,5D2B5F90_15.WAV,n
WWF4_samples_split,5D149AA8_6.WAV,y
WWF4_samples_split,5D1781A0_3.WAV,n
WWF4_samples_split,5D27ACB0_3.WAV,n
WWF4_samples_split,5D186C00_11.WAV,n
WWF4_samples_split,5D1B6108_6.WAV,y
WWF4_samples_split,5D1B6108_9.WAV,y
WWF4_samples_split,5D186C00_4.WAV,y
WWF4_samples_split,5D174258_18.WAV,n
WWF4_samples_split,5D257A30_9.WAV,y
WWF4_samples_split,5D1A7B58_9.WAV,y
WWF4_samples_split,5D126F30_9.WAV,n
WWF4_samples_split,5D1A7B58_19.WAV,n
WWF4_samples_split,5D126F30_15.WAV,n
WWF4_samples_split,5D257A30_0.WAV,y
WWF4_samples_split,5D1A7B58_17.WAV,y
WWF4_samples_split,5D1781A0_15.WAV,y
WWF4_samples_split,5D288900_0.WAV,y
WWF4_samples_split,5D174258_5.WAV,y
WWF4_samples_split,5D1F78B0_11.WAV,n
WWF4_samples_split,5D2E9638_13.WAV,n
WWF4_samples_split,5D257A30_2.WAV,n
WWF4_samples_split,5D2D2640_9.WAV,n
WWF4_samples_split,5D22AAA8_8.WAV,y
WWF4_samples_split,5D2D2640_12.WAV,y
WWF4_samples_split,5D2548F8_9.WAV,n
WWF4_samples_split,5D2E9638_16.WAV,n
WWF4_samples_split,5D22A3A0_14.WAV,y
WWF4_samples_split,5D288900_12.WAV,y
WWF4_samples_split,5D2842B0_6.WAV,y
WWF4_samples_split,5D22A3A0_5.WAV,y
WWF4_samples_split,5D20C7D8_0.WAV,n
WWF4_samples_split,5D1B6108_18.WAV,y
WWF4_samples_split,5D2B5F90_2.WAV,y
WWF4_samples_split,5D0ED168_18.WAV,n
WWF4_samples_split,5D22AAA8_2.WAV,n
WWF4_samples_split,5D1781A0_5.WAV,n
WWF4_samples_split,5D1781A0_17.WAV,n
WWF4_samples_split,5D1781A0_1.WAV,y
WWF4_samples_split,5D1B6108_1.WAV,y
WWF4_samples_split,5D1B2670_9.WAV,n
WWF4_samples_split,5D2E9638_0.WAV,n
WWF4_samples_split,5D20C7D8_2.WAV,n
WWF4_samples_split,5D27ACB0_12.WAV,y
WWF4_samples_split,5D22AAA8_4.WAV,y
WWF4_samples_split,5D149AA8_9.WAV,y
WWF4_samples_split,5D288900_13.WAV,y
WWF4_samples_split,5D2C50F8_1.WAV,y
WWF4_samples_split,5D2C50F8_8.WAV,y
WWF4_samples_split,5D0ED168_14.WAV,y
WWF4_samples_split,5D149AA8_19.WAV,y
WWF4_samples_split,5D285A20_16.WAV,y
WWF4_samples_split,5D174258_10.WAV,n
WWF4_samples_split,5D2B5F90_12.WAV,y
WWF4_samples_split,5D149AA8_12.WAV,n
WWF4_samples_split,5D1B6108_15.WAV,y
WWF4_samples_split,5D2548F8_13.WAV,y
WWF4_samples_split,5D2548F8_19.WAV,y
WWF4_samples_split,5D2E9638_12.WAV,n
WWF4_samples_split,5D2548F8_18.WAV,y
WWF4_samples_split,5D22AAA8_15.WAV,n
WWF4_samples_split,5D285A20_2.WAV,y
WWF4_samples_split,5D1A7B58_11.WAV,y
WWF4_samples_split,5D126F30_16.WAV,n
WWF4_samples_split,5D2E9638_5.WAV,y
WWF4_samples_split,5D1B6108_12.WAV,y
WWF4_samples_split,5D1781A0_2.WAV,n
WWF4_samples_split,5D20C7D8_6.WAV,n
WWF4_samples_split,5D1A7B58_15.WAV,n
WWF4_samples_split,5D174258_17.WAV,y
WWF4_samples_split,5D2D2640_15.WAV,y
WWF4_samples_split,5D22A3A0_3.WAV,n
WWF4_samples_split,5D2842B0_8.WAV,y
WWF4_samples_split,5D1781A0_12.WAV,y
WWF4_samples_split,5D149AA8_3.WAV,n
WWF4_samples_split,5D1781A0_6.WAV,n
WWF4_samples_split,5D186C00_1.WAV,y
WWF4_samples_split,5D2842B0_10.WAV,n
WWF4_samples_split,5D22A3A0_4.WAV,n
WWF4_samples_split,5D257A30_11.WAV,y
WWF4_samples_split,5D257A30_17.WAV,y
WWF4_samples_split,5D126F30_11.WAV,n
WWF4_samples_split,5D1A7B58_3.WAV,n
WWF4_samples_split,5D0ED168_6.WAV,y
WWF4_samples_split,5D1F78B0_0.WAV,y
WWF4_samples_split,5D1B2670_15.WAV,y
WWF4_samples_split,5D20C7D8_9.WAV,n
WWF4_samples_split,5D22AAA8_16.WAV,n
WWF4_samples_split,5D174258_6.WAV,y
WWF4_samples_split,5D126F30_17.WAV,n
WWF4_samples_split,5D1B2670_13.WAV,y
WWF4_samples_split,5D285A20_13.WAV,y
WWF4_samples_split,5D22AAA8_11.WAV,n
WWF4_samples_split,5D1A7B58_0.WAV,n
WWF4_samples_split,5D126F30_18.WAV,n
WWF4_samples_split,5D285A20_12.WAV,y
WWF4_samples_split,5D186C00_5.WAV,y
WWF4_samples_split,5D149AA8_5.WAV,n
WWF4_samples_split,5D186C00_17.WAV,y
WWF4_samples_split,5D1F78B0_2.WAV,n
WWF4_samples_split,5D174258_7.WAV,y
WWF4_samples_split,5D22AAA8_17.WAV,n
WWF4_samples_split,5D1B2670_0.WAV,n
WWF4_samples_split,5D1B6108_5.WAV,y
WWF4_samples_split,5D1781A0_16.WAV,n
WWF4_samples_split,5D186C00_3.WAV,y
WWF4_samples_split,5D174258_0.WAV,y
WWF4_samples_split,5D1781A0_13.WAV,y
WWF4_samples_split,5D257A30_1.WAV,y
WWF4_samples_split,5D0ED168_2.WAV,n
WWF4_samples_split,5D257A30_3.WAV,y
WWF4_samples_split,5D285A20_14.WAV,y
WWF4_samples_split,5D2842B0_17.WAV,n
WWF4_samples_split,5D257A30_19.WAV,y
WWF4_samples_split,5D1B6108_10.WAV,y
WWF4_samples_split,5D27ACB0_8.WAV,n
WWF4_samples_split,5D1B2670_11.WAV,n
WWF4_samples_split,5D285A20_1.WAV,y
WWF4_samples_split,5D27ACB0_5.WAV,n
WWF4_samples_split,5D2842B0_16.WAV,y
WWF4_samples_split,5D22AAA8_7.WAV,n
WWF4_samples_split,5D285A20_4.WAV,y
WWF4_samples_split,5D20C7D8_11.WAV,n
WWF4_samples_split,5D1B6108_2.WAV,y
WWF4_samples_split,5D1A7B58_18.WAV,n
WWF4_samples_split,5D2D2640_11.WAV,y
WWF4_samples_split,5D22AAA8_1.WAV,n
WWF4_samples_split,5D186C00_2.WAV,y
WWF4_samples_split,5D1B2670_2.WAV,y
WWF4_samples_split,5D20C7D8_3.WAV,n
WWF4_samples_split,5D1F78B0_10.WAV,y
WWF4_samples_split,5D1B6108_11.WAV,y
WWF4_samples_split,5D2D2640_4.WAV,n
WWF4_samples_split,5D1B2670_5.WAV,y
WWF4_samples_split,5D2842B0_18.WAV,y
WWF4_samples_split,5D1781A0_14.WAV,n
WWF4_samples_split,5D288900_18.WAV,y
WWF4_samples_split,5D2842B0_4.WAV,y
WWF4_samples_split,5D20C7D8_10.WAV,n
WWF4_samples_split,5D1B6108_13.WAV,y
WWF4_samples_split,5D126F30_19.WAV,n
WWF4_samples_split,5D174258_19.WAV,y
WWF4_samples_split,5D174258_12.WAV,y
WWF4_samples_split,5D27ACB0_2.WAV,y
WWF4_samples_split,5D2E9638_1.WAV,n
WWF4_samples_split,5D0ED168_1.WAV,y
WWF4_samples_split,5D20C7D8_17.WAV,n
WWF4_samples_split,5D1B2670_18.WAV,n
WWF4_samples_split,5D27ACB0_16.WAV,y
WWF4_samples_split,5D288900_15.WAV,y
WWF4_samples_split,5D149AA8_2.WAV,n
WWF4_samples_split,5D2842B0_9.WAV,y
WWF4_samples_split,5D285A20_10.WAV,y
WWF4_samples_split,5D149AA8_11.WAV,y
WWF4_samples_split,5D1B2670_12.WAV,n
WWF4_samples_split,5D2E9638_19.WAV,y
WWF4_samples_split,5D186C00_8.WAV,y
WWF4_samples_split,5D22A3A0_13.WAV,n
WWF4_samples_split,5D186C00_6.WAV,y
WWF4_samples_split,5D126F30_4.WAV,n
WWF4_samples_split,5D2548F8_5.WAV,n
WWF4_samples_split,5D2C50F8_7.WAV,y
WWF4_samples_split,5D2C50F8_12.WAV,y
WWF4_samples_split,5D1B2670_14.WAV,y
WWF4_samples_split,5D2D2640_16.WAV,y
WWF4_samples_split,5D2548F8_10.WAV,y
WWF4_samples_split,5D2548F8_16.WAV,n
WWF4_samples_split,5D27ACB0_18.WAV,n
WWF4_samples_split,5D2B5F90_8.WAV,y
WWF4_samples_split,5D2D2640_10.WAV,n
WWF4_samples_split,5D149AA8_15.WAV,y
WWF4_samples_split,5D0ED168_0.WAV,n
WWF4_samples_split,5D22A3A0_11.WAV,n
WWF4_samples_split,5D2C50F8_3.WAV,n
WWF4_samples_split,5D126F30_5.WAV,n
WWF4_samples_split,5D174258_14.WAV,y
WWF4_samples_split,5D2C50F8_19.WAV,y
WWF4_samples_split,5D1A7B58_4.WAV,y
WWF4_samples_split,5D149AA8_0.WAV,y
WWF4_samples_split,5D2E9638_14.WAV,y
WWF4_samples_split,5D186C00_12.WAV,n
WWF4_samples_split,5D257A30_13.WAV,y
WWF4_samples_split,5D285A20_3.WAV,n
WWF4_samples_split,5D288900_14.WAV,y
WWF4_samples_split,5D288900_3.WAV,y
WWF4_samples_split,5D2B5F90_6.WAV,y
WWF4_samples_split,5D20C7D8_19.WAV,n
WWF4_samples_split,5D288900_19.WAV,y
WWF4_samples_split,5D0ED168_17.WAV,n
WWF4_samples_split,5D20C7D8_7.WAV,n
WWF4_samples_split,5D22AAA8_18.WAV,y
WWF4_samples_split,5D27ACB0_6.WAV,n
WWF4_samples_split,5D1B6108_19.WAV,y
WWF4_samples_split,5D257A30_16.WAV,y
WWF4_samples_split,5D285A20_6.WAV,y
WWF4_samples_split,5D126F30_0.WAV,n
WWF4_samples_split,5D27ACB0_11.WAV,n
WWF4_samples_split,5D1F78B0_14.WAV,y
WWF4_samples_split,5D288900_1.WAV,y
WWF4_samples_split,5D2548F8_3.WAV,y
WWF4_samples_split,5D2D2640_17.WAV,n
WWF4_samples_split,5D1A7B58_5.WAV,n
WWF4_samples_split,5D2842B0_12.WAV,y
WWF4_samples_split,5D149AA8_14.WAV,y
WWF4_samples_split,5D174258_4.WAV,n
WWF4_samples_split,5D2842B0_15.WAV,y
WWF4_samples_split,5D2B5F90_11.WAV,y
WWF4_samples_split,5D288900_6.WAV,y
WWF4_samples_split,5D257A30_4.WAV,y
WWF4_samples_split,5D186C00_14.WAV,y
WWF4_samples_split,5D0ED168_4.WAV,n
WWF4_samples_split,5D20C7D8_14.WAV,n
WWF4_samples_split,5D22A3A0_12.WAV,n
WWF4_samples_split,5D149AA8_13.WAV,y
WWF4_samples_split,5D186C00_13.WAV,y
WWF4_samples_split,5D1781A0_7.WAV,n
WWF4_samples_split,5D126F30_10.WAV,n
WWF4_samples_split,5D1F78B0_9.WAV,y
WWF4_samples_split,5D2B5F90_13.WAV,y
WWF4_samples_split,5D22A3A0_8.WAV,n
WWF4_samples_split,5D126F30_1.WAV,n
WWF4_samples_split,5D0ED168_19.WAV,n
WWF4_samples_split,5D2E9638_18.WAV,y
WWF4_samples_split,5D1F78B0_18.WAV,n
WWF4_samples_split,5D186C00_19.WAV,y
WWF4_samples_split,5D1B6108_3.WAV,y
WWF4_samples_split,5D2842B0_7.WAV,y
WWF4_samples_split,5D2842B0_5.WAV,n
WWF4_samples_split,5D22A3A0_17.WAV,n
WWF4_samples_split,5D0ED168_15.WAV,y
WWF4_samples_split,5D126F30_2.WAV,n
WWF4_samples_split,5D2548F8_12.WAV,y
WWF4_samples_split,5D2E9638_10.WAV,y
WWF4_samples_split,5D1F78B0_5.WAV,n
WWF4_samples_split,5D174258_13.WAV,y
WWF4_samples_split,5D257A30_15.WAV,y
WWF4_samples_split,5D174258_9.WAV,y
WWF4_samples_split,5D174258_3.WAV,n
WWF4_samples_split,5D1A7B58_16.WAV,y
WWF4_samples_split,5D1F78B0_1.WAV,n
WWF4_samples_split,5D20C7D8_13.WAV,n
WWF4_samples_split,5D2D2640_14.WAV,y
WWF4_samples_split,5D27ACB0_1.WAV,n
WWF4_samples_split,5D1781A0_4.WAV,n
WWF4_samples_split,5D2B5F90_1.WAV,y
WWF4_samples_split,5D257A30_5.WAV,y
WWF4_samples_split,5D2D2640_19.WAV,y
WWF4_samples_split,5D22AAA8_12.WAV,n
WWF4_samples_split,5D2E9638_7.WAV,y
WWF4_samples_split,5D2548F8_15.WAV,y
WWF4_samples_split,5D2548F8_14.WAV,y
WWF4_samples_split,5D288900_2.WAV,y
WWF4_samples_split,5D22AAA8_14.WAV,n
WWF4_samples_split,5D2E9638_8.WAV,n
WWF4_samples_split,5D288900_8.WAV,y
WWF4_samples_split,5D1781A0_19.WAV,y
WWF4_samples_split,5D126F30_13.WAV,n
WWF4_samples_split,5D149AA8_8.WAV,n
WWF4_samples_split,5D1B2670_8.WAV,y
WWF4_samples_split,5D1B6108_16.WAV,y
WWF4_samples_split,5D149AA8_1.WAV,y
WWF4_samples_split,5D1B6108_4.WAV,y
WWF4_samples_split,5D1A7B58_2.WAV,y
WWF4_samples_split,5D22A3A0_2.WAV,n
WWF4_samples_split,5D288900_9.WAV,y
WWF4_samples_split,5D2548F8_11.WAV,y
WWF4_samples_split,5D27ACB0_13.WAV,n
WWF4_samples_split,5D2B5F90_10.WAV,y
WWF4_samples_split,5D149AA8_16.WAV,y
WWF4_samples_split,5D22AAA8_5.WAV,y
WWF4_samples_split,5D186C00_0.WAV,y
WWF4_samples_split,5D2E9638_9.WAV,y
WWF4_samples_split,5D27ACB0_10.WAV,n
WWF4_samples_split,5D0ED168_9.WAV,y
WWF4_samples_split,5D0ED168_16.WAV,y
WWF4_samples_split,5D1A7B58_7.WAV,y
WWF4_samples_split,5D1F78B0_8.WAV,n
WWF4_samples_split,5D2C50F8_6.WAV,y
WWF4_samples_split,5D2B5F90_16.WAV,y
WWF4_samples_split,5D186C00_16.WAV,y
WWF4_samples_split,5D27ACB0_4.WAV,n
WWF4_samples_split,5D1A7B58_13.WAV,n
WWF4_samples_split,5D2C50F8_0.WAV,n
WWF4_samples_split,5D1F78B0_15.WAV,n
WWF4_samples_split,5D27ACB0_15.WAV,y
WWF4_samples_split,5D126F30_12.WAV,n
WWF4_samples_split,5D20C7D8_12.WAV,n
WWF4_samples_split,5D2D2640_5.WAV,n
WWF4_samples_split,5D22A3A0_18.WAV,y
WWF3_samples_split,5D2ADEA8_9.WAV,y
WWF3_samples_split,5D24E430_9.WAV,n
WWF3_samples_split,5D1D6E08_6.WAV,y
WWF3_samples_split,5D1885C8_9.WAV,y
WWF3_samples_split,5D19D4F0_13.WAV,y
WWF3_samples_split,5D2D3900_1.WAV,n
WWF3_samples_split,5D1767D8_12.WAV,y
WWF3_samples_split,5D205C08_1.WAV,n
WWF3_samples_split,5D2D3900_3.WAV,n
WWF3_samples_split,5D16F9B0_12.WAV,n
WWF3_samples_split,5D2FD4F8_3.WAV,n
WWF3_samples_split,5D274C98_16.WAV,y
WWF3_samples_split,5D1D6E08_5.WAV,y
WWF3_samples_split,5D19D4F0_14.WAV,n
WWF3_samples_split,5D1D6E08_12.WAV,y
WWF3_samples_split,5D1A1FF0_19.WAV,n
WWF3_samples_split,5D16F9B0_9.WAV,y
WWF3_samples_split,5D2962F8_13.WAV,y
WWF3_samples_split,5D151230_4.WAV,y
WWF3_samples_split,5D19D4F0_2.WAV,y
WWF3_samples_split,5D1D6E08_16.WAV,y
WWF3_samples_split,5D1C9410_4.WAV,n
WWF3_samples_split,5D1FCF68_9.WAV,n
WWF3_samples_split,5D1D6E08_10.WAV,y
WWF3_samples_split,5D1D6E08_3.WAV,y
WWF3_samples_split,5D151230_15.WAV,y
WWF3_samples_split,5D25B4C8_13.WAV,y
WWF3_samples_split,5D188CD0_6.WAV,n
WWF3_samples_split,5D231FD8_0.WAV,y
WWF3_samples_split,5D1C9410_17.WAV,n
WWF3_samples_split,5D2962F8_14.WAV,y
WWF3_samples_split,5D1A1FF0_9.WAV,n
WWF3_samples_split,5D1767D8_15.WAV,y
WWF3_samples_split,5D273078_8.WAV,n
WWF3_samples_split,5D1D6E08_17.WAV,n
WWF3_samples_split,5D188CD0_0.WAV,n
WWF3_samples_split,5D1885C8_4.WAV,y
WWF3_samples_split,5D1C9410_9.WAV,y
WWF3_samples_split,5D16F9B0_4.WAV,n
WWF3_samples_split,5D2962F8_11.WAV,y
WWF3_samples_split,5D2962F8_7.WAV,y
WWF3_samples_split,5D2D3900_14.WAV,n
WWF3_samples_split,5D2B5AE0_10.WAV,n
WWF3_samples_split,5D2724C0_18.WAV,n
WWF3_samples_split,5D274C98_18.WAV,y
WWF3_samples_split,5D273078_6.WAV,y
WWF3_samples_split,5D19D4F0_1.WAV,y
WWF3_samples_split,5D151230_0.WAV,y
WWF3_samples_split,5D1FCF68_5.WAV,n
WWF3_samples_split,5D24E430_12.WAV,n
WWF3_samples_split,5D188CD0_13.WAV,y
WWF3_samples_split,5D1D6E08_13.WAV,y
WWF3_samples_split,5D188CD0_15.WAV,y
WWF3_samples_split,5D231FD8_18.WAV,y
WWF3_samples_split,5D1D6E08_1.WAV,y
WWF3_samples_split,5D1C9410_7.WAV,n
WWF3_samples_split,5D1D6E08_2.WAV,y
WWF3_samples_split,5D273078_3.WAV,n
WWF3_samples_split,5D2ADEA8_14.WAV,y
WWF3_samples_split,5D188CD0_12.WAV,y
WWF3_samples_split,5D24E430_1.WAV,n
WWF3_samples_split,5D330948_4.WAV,y
WWF3_samples_split,5D1A1FF0_16.WAV,y
WWF3_samples_split,5D2FD4F8_10.WAV,n
WWF3_samples_split,5D254DA8_13.WAV,y
WWF3_samples_split,5D1FCF68_7.WAV,n
WWF3_samples_split,5D19D4F0_7.WAV,y
WWF3_samples_split,5D1FCF68_15.WAV,n
WWF3_samples_split,5D19D4F0_17.WAV,y
WWF3_samples_split,5D1FCF68_10.WAV,n
WWF3_samples_split,5D2ADEA8_15.WAV,y
WWF3_samples_split,5D2724C0_8.WAV,y
WWF3_samples_split,5D274C98_2.WAV,y
WWF3_samples_split,5D231FD8_17.WAV,y
WWF3_samples_split,5D1FCF68_4.WAV,n
WWF3_samples_split,5D16F9B0_14.WAV,n
WWF3_samples_split,5D2962F8_17.WAV,y
WWF3_samples_split,5D231FD8_10.WAV,y
WWF3_samples_split,5D1FCF68_19.WAV,n
WWF3_samples_split,5D1767D8_8.WAV,n
WWF3_samples_split,5D1C9410_6.WAV,y
WWF3_samples_split,5D205C08_15.WAV,n
WWF3_samples_split,5D231FD8_19.WAV,y
WWF3_samples_split,5D19D4F0_3.WAV,y
WWF3_samples_split,5D19D4F0_4.WAV,y
WWF3_samples_split,5D151230_8.WAV,y
WWF3_samples_split,5D1D6E08_7.WAV,y
WWF3_samples_split,5D231FD8_8.WAV,y
WWF3_samples_split,5D254DA8_10.WAV,y
WWF3_samples_split,5D1885C8_1.WAV,n
WWF3_samples_split,5D19D4F0_5.WAV,n
WWF3_samples_split,5D330948_9.WAV,y
WWF3_samples_split,5D19D4F0_19.WAV,n
WWF3_samples_split,5D2962F8_18.WAV,n
WWF3_samples_split,5D205C08_8.WAV,n
WWF3_samples_split,5D2962F8_0.WAV,y
WWF3_samples_split,5D2D3900_18.WAV,n
WWF3_samples_split,5D1FCF68_0.WAV,n
WWF3_samples_split,5D2B5AE0_7.WAV,n
WWF3_samples_split,5D205C08_16.WAV,n
WWF3_samples_split,5D25B4C8_8.WAV,n
WWF3_samples_split,5D2724C0_5.WAV,y
WWF3_samples_split,5D2ADEA8_3.WAV,y
WWF3_samples_split,5D2B5AE0_17.WAV,n
WWF3_samples_split,5D1FCF68_16.WAV,n
WWF3_samples_split,5D25B4C8_0.WAV,n
WWF3_samples_split,5D16F9B0_5.WAV,y
WWF3_samples_split,5D151230_1.WAV,y
WWF3_samples_split,5D330948_1.WAV,y
WWF3_samples_split,5D24E430_15.WAV,n
WWF3_samples_split,5D25B4C8_3.WAV,n
WWF3_samples_split,5D231FD8_1.WAV,y
WWF3_samples_split,5D2962F8_3.WAV,y
WWF3_samples_split,5D231FD8_6.WAV,y
WWF3_samples_split,5D1A1FF0_18.WAV,n
WWF3_samples_split,5D25B4C8_19.WAV,n
WWF3_samples_split,5D2D3900_5.WAV,n
WWF3_samples_split,5D25B4C8_10.WAV,n
WWF3_samples_split,5D25B4C8_9.WAV,n
WWF3_samples_split,5D273078_18.WAV,y
WWF3_samples_split,5D205C08_13.WAV,n
WWF3_samples_split,5D254DA8_2.WAV,y
WWF3_samples_split,5D2ADEA8_4.WAV,y
WWF3_samples_split,5D2724C0_6.WAV,n
WWF3_samples_split,5D1767D8_18.WAV,y
WWF3_samples_split,5D330948_3.WAV,y
WWF3_samples_split,5D1C9410_18.WAV,n
WWF3_samples_split,5D1A1FF0_5.WAV,n
WWF3_samples_split,5D151230_18.WAV,y
WWF3_samples_split,5D151230_3.WAV,y
WWF3_samples_split,5D1885C8_19.WAV,n
WWF3_samples_split,5D16F9B0_13.WAV,n
WWF3_samples_split,5D254DA8_19.WAV,y
WWF3_samples_split,5D254DA8_18.WAV,y
WWF3_samples_split,5D330948_17.WAV,y
WWF3_samples_split,5D2ADEA8_19.WAV,y
WWF3_samples_split,5D2ADEA8_8.WAV,n
WWF3_samples_split,5D1885C8_0.WAV,y
WWF3_samples_split,5D2ADEA8_18.WAV,y
WWF3_samples_split,5D273078_2.WAV,n
WWF3_samples_split,5D2724C0_9.WAV,n
WWF3_samples_split,5D330948_18.WAV,y
WWF3_samples_split,5D231FD8_7.WAV,y
WWF3_samples_split,5D188CD0_19.WAV,n
WWF3_samples_split,5D2FD4F8_1.WAV,n
WWF3_samples_split,5D2962F8_2.WAV,y
WWF3_samples_split,5D1D6E08_11.WAV,y
WWF3_samples_split,5D1A1FF0_11.WAV,n
WWF3_samples_split,5D274C98_17.WAV,y
WWF3_samples_split,5D16F9B0_8.WAV,y
WWF3_samples_split,5D151230_7.WAV,y
WWF3_samples_split,5D231FD8_2.WAV,y
WWF3_samples_split,5D273078_17.WAV,n
WWF3_samples_split,5D19D4F0_9.WAV,y
WWF3_samples_split,5D330948_14.WAV,y
WWF3_samples_split,5D330948_5.WAV,y
WWF3_samples_split,5D2FD4F8_9.WAV,n
WWF3_samples_split,5D1A1FF0_3.WAV,n
WWF3_samples_split,5D1885C8_6.WAV,y
WWF3_samples_split,5D188CD0_3.WAV,y
WWF3_samples_split,5D274C98_10.WAV,y
WWF3_samples_split,5D19D4F0_16.WAV,y
WWF3_samples_split,5D19D4F0_18.WAV,n
WWF3_samples_split,5D1A1FF0_12.WAV,y
WWF3_samples_split,5D2D3900_7.WAV,n
WWF3_samples_split,5D151230_5.WAV,y
WWF3_samples_split,5D254DA8_15.WAV,y
WWF3_samples_split,5D24E430_3.WAV,n
WWF3_samples_split,5D254DA8_17.WAV,y
WWF3_samples_split,5D25B4C8_12.WAV,n
WWF3_samples_split,5D1A1FF0_14.WAV,n
WWF3_samples_split,5D274C98_7.WAV,y
WWF3_samples_split,5D188CD0_11.WAV,n
WWF3_samples_split,5D2D3900_10.WAV,n
WWF3_samples_split,5D1A1FF0_0.WAV,n
WWF3_samples_split,5D2FD4F8_12.WAV,y
WWF3_samples_split,5D231FD8_9.WAV,y
WWF3_samples_split,5D2FD4F8_17.WAV,y
WWF3_samples_split,5D2ADEA8_5.WAV,y
WWF3_samples_split,5D151230_17.WAV,n
WWF3_samples_split,5D1767D8_11.WAV,y
WWF3_samples_split,5D1D6E08_15.WAV,y
WWF3_samples_split,5D2B5AE0_12.WAV,n
WWF3_samples_split,5D1885C8_11.WAV,n
WWF3_samples_split,5D25B4C8_16.WAV,y
WWF3_samples_split,5D2962F8_16.WAV,y
WWF3_samples_split,5D25B4C8_1.WAV,y
WWF3_samples_split,5D2D3900_19.WAV,n
WWF3_samples_split,5D1885C8_3.WAV,y
WWF3_samples_split,5D19D4F0_11.WAV,y
WWF3_samples_split,5D2B5AE0_18.WAV,y
WWF3_samples_split,5D1A1FF0_13.WAV,y
WWF3_samples_split,5D2724C0_11.WAV,y
WWF3_samples_split,5D2FD4F8_13.WAV,y
WWF3_samples_split,5D24E430_2.WAV,n
WWF3_samples_split,5D1A1FF0_4.WAV,n
WWF3_samples_split,5D2B5AE0_15.WAV,n
WWF3_samples_split,5D2FD4F8_19.WAV,n
WWF3_samples_split,5D1D6E08_19.WAV,y
WWF3_samples_split,5D2FD4F8_0.WAV,n
WWF3_samples_split,5D330948_15.WAV,y
WWF3_samples_split,5D1885C8_16.WAV,y
WWF3_samples_split,5D1FCF68_14.WAV,n
WWF3_samples_split,5D2962F8_8.WAV,y
WWF3_samples_split,5D273078_10.WAV,n
WWF3_samples_split,5D2ADEA8_17.WAV,y
WWF3_samples_split,5D16F9B0_3.WAV,n
WWF3_samples_split,5D274C98_14.WAV,y
WWF3_samples_split,5D1C9410_15.WAV,n
WWF3_samples_split,5D2D3900_16.WAV,n
WWF3_samples_split,5D25B4C8_18.WAV,y
WWF3_samples_split,5D2B5AE0_6.WAV,y
WWF3_samples_split,5D1885C8_15.WAV,y
WWF3_samples_split,5D2724C0_15.WAV,n
WWF3_samples_split,5D2FD4F8_16.WAV,n
WWF3_samples_split,5D2FD4F8_14.WAV,n
WWF3_samples_split,5D274C98_4.WAV,y
